chrom	start	end	sample	p-value	src_sample	hap_index	hap_S*_start	hap_S*_end	hap_S*_SNP_num	hap_SNV_num	hap_len	hap_mapped_len	hap_match_num	hap_tot_num	sfs	hap_S*_match(%)	hap_num_match_ref
ms10	NA	NA	54	0.00789566578346	src1	1	NA	NA	43	NA	30885	30000	47	69	216	0.405797101449	470257
ms10	NA	NA	55	0.00301190399374	src1	2	NA	NA	56	NA	45925	45000	63	100	216	0.375	480426
ms10	NA	NA	56	0.00174062223368	src1	2	NA	NA	45	NA	47060	47000	48	74	108	0.378378378378	838205
ms10	NA	NA	57	6.53158612093e-05	src1	1	NA	NA	32	NA	37680	37000	33	42	108	0.666666666667	1270747
ms10	NA	NA	58	0.00020068412319	src1	2	NA	NA	37	NA	41490	41000	48	69	108	0.528985507246	1001573
ms10	NA	NA	59	3.16611998328e-05	src1	2	NA	NA	53	NA	48660	48000	54	66	108	0.651515151515	315843
ms10	NA	NA	60	0.0504913042999	src1	1	NA	NA	34	NA	47460	47000	63	112	108	0.245535714286	453384
ms10	NA	NA	61	0.0776983039637	src1	1	NA	NA	11	NA	40440	40000	29	47	108	0.212765957447	1058349
ms10	NA	NA	62	0.0667422839482	src1	1	NA	NA	13	NA	38245	38000	36	67	108	0.223880597015	1262497
ms10	NA	NA	63	0.00392059316268	src1	1	NA	NA	11	NA	37765	37000	40	65	216	0.369230769231	1214101
ms10	NA	NA	64	6.04672690673e-05	src1	2	NA	NA	24	NA	41135	41000	24	33	108	0.606060606061	909582
ms10	NA	NA	65	0.00122478639491	src1	1	NA	NA	41	NA	43200	43000	69	101	108	0.455445544554	170641
ms10	NA	NA	66	0.00159314398725	src1	1	NA	NA	32	NA	47665	47000	39	63	216	0.373015873016	618901
ms10	NA	NA	67	0.00192156906053	src1	2	NA	NA	33	NA	47665	47000	40	64	216	0.3671875	633856
ms10	NA	NA	68	8.59756516954e-06	src1	2	NA	NA	36	NA	45425	45000	36	41	108	0.756097560976	930495
ms10	NA	NA	69	3.15025123254e-05	src1	2	NA	NA	50	NA	48770	48000	68	88	108	0.704545454545	126973
ms10	NA	NA	70	0.00806192609952	src1	1	NA	NA	13	NA	40890	40000	26	38	108	0.342105263158	974580
ms100	NA	NA	71	9.91039833972e-05	src1	1	NA	NA	45	NA	24485	24000	45	51	108	0.745098039216	171536
ms100	NA	NA	72	2.94835741393e-05	src1	2	NA	NA	47	NA	37390	37000	50	60	108	0.716666666667	712260
ms100	NA	NA	73	0.00730941820351	src1	2	NA	NA	15	NA	27130	27000	16	27	216	0.388888888889	1349354
ms100	NA	NA	74	0.047249878401	src1	1	NA	NA	11	NA	48800	48000	23	40	108	0.225	100740
ms100	NA	NA	75	0.00848808572181	src1	1	NA	NA	42	NA	38920	38000	62	86	108	0.372093023256	216420
ms100	NA	NA	76	4.46501825634e-06	src1	1	NA	NA	27	NA	42935	42000	27	29	108	0.793103448276	895852
ms100	NA	NA	77	2.02796770259e-05	src1	1	NA	NA	49	NA	45150	45000	49	58	216	0.76724137931	986208
ms100	NA	NA	78	0.00320470330557	src1	1	NA	NA	42	NA	43560	43000	60	88	108	0.386363636364	520484
ms100	NA	NA	79	0.0483758289957	src1	1	NA	NA	17	NA	44725	44000	34	54	108	0.231481481481	946174
ms100	NA	NA	80	0.00580938849087	src1	2	NA	NA	32	NA	44160	44000	46	80	108	0.3375	1063450
ms100	NA	NA	81	0.000112497092236	src1	1	NA	NA	17	NA	42530	42000	33	44	108	0.545454545455	1048915
ms100	NA	NA	82	0.0114113007929	src1	2	NA	NA	15	NA	23570	23000	15	20	108	0.375	1655989
ms100	NA	NA	83	0.000222051616844	src1	2	NA	NA	22	NA	31760	31000	25	31	108	0.58064516129	1427595
ms100	NA	NA	84	0.232305324779	src1	2	NA	NA	32	NA	41355	41000	66	102	108	0.186274509804	192345
ms100	NA	NA	85	0.185496439312	src1	2	NA	NA	12	NA	33390	33000	39	59	216	0.177966101695	1159466
ms100	NA	NA	86	0.0356714360866	src1	1	NA	NA	17	NA	36950	36000	34	46	108	0.260869565217	1300227
ms100	NA	NA	87	0.000181438408298	src1	1	NA	NA	20	NA	45955	45000	21	32	216	0.46875	451943
ms100	NA	NA	88	0.000181438408298	src1	2	NA	NA	20	NA	45955	45000	21	32	216	0.46875	451943
ms100	NA	NA	89	0.0396581583127	src1	2	NA	NA	21	NA	29815	29000	32	60	108	0.275	1450495
ms100	NA	NA	90	6.84851763836e-05	src1	2	NA	NA	47	NA	48335	48000	54	71	108	0.535211267606	438050
ms100	NA	NA	91	0.0215300013236	src1	1	NA	NA	13	NA	22245	22000	15	25	216	0.34	1828285
ms100	NA	NA	92	0.0215300013236	src1	2	NA	NA	13	NA	22245	22000	15	25	216	0.34	1828285
ms100	NA	NA	93	0.00872907023258	src1	2	NA	NA	15	NA	48455	48000	22	31	108	0.306451612903	139991
ms100	NA	NA	94	0.000455889026009	src1	1	NA	NA	38	NA	44270	44000	51	77	108	0.454545454545	943211
ms100	NA	NA	95	0.00026323689011	src1	1	NA	NA	13	NA	34020	34000	13	20	108	0.5	433069
ms100	NA	NA	96	0.00046423156848	src1	1	NA	NA	45	NA	46415	46000	54	79	108	0.449367088608	818556
ms100	NA	NA	97	0.0459868292365	src1	1	NA	NA	21	NA	49070	49000	60	109	108	0.247706422018	153369
ms100	NA	NA	98	0.004818762024	src1	2	NA	NA	35	NA	24795	24000	42	61	108	0.483606557377	327469
ms100	NA	NA	99	0.113435634894	src1	1	NA	NA	13	NA	12760	12000	14	23	108	0.260869565217	2901812
ms100	NA	NA	100	0.000187840157708	src1	2	NA	NA	40	NA	32065	32000	40	53	108	0.584905660377	1032792
ms100	NA	NA	101	0.0320592558326	src1	1	NA	NA	21	NA	47165	47000	39	76	108	0.25	743622
ms100	NA	NA	102	0.062283995934	src1	1	NA	NA	23	NA	46780	46000	57	96	108	0.229166666667	708319
ms1000	NA	NA	103	0.00285447518967	src1	1	NA	NA	28	NA	25890	25000	28	40	216	0.45	1609752
ms1000	NA	NA	104	0.00341898179805	src1	2	NA	NA	29	NA	25890	25000	29	41	216	0.439024390244	1542856
ms1000	NA	NA	105	0.00406837257231	src1	1	NA	NA	35	NA	47285	47000	35	60	108	0.341666666667	635634
ms1000	NA	NA	106	0.000383582662064	src1	2	NA	NA	46	NA	49920	49000	46	53	108	0.77358490566	2606
ms1000	NA	NA	107	0.00143606842464	src1	2	NA	NA	31	NA	38980	38000	31	55	108	0.418181818182	1168467
ms1000	NA	NA	108	0.000204010729752	src1	2	NA	NA	11	NA	25360	25000	12	15	108	0.6	990143
ms1000	NA	NA	109	0.000474423753436	src1	2	NA	NA	34	NA	47675	47000	41	66	108	0.431818181818	644992
ms1000	NA	NA	110	0.00263030511027	src1	2	NA	NA	26	NA	44380	44000	26	39	108	0.384615384615	780897
ms1000	NA	NA	111	1.95531454493e-05	src1	2	NA	NA	67	NA	47680	47000	67	76	108	0.75	306855
ms1000	NA	NA	112	0.0823736366134	src1	2	NA	NA	16	NA	48005	48000	28	53	108	0.207547169811	334827
ms1000	NA	NA	113	0.040569265408	src1	2	NA	NA	16	NA	36100	36000	40	57	108	0.263157894737	1191640
ms1000	NA	NA	114	0.0131618160436	src1	2	NA	NA	13	NA	29030	29000	16	25	216	0.34	1184486
ms1000	NA	NA	115	0.000208753262673	src1	2	NA	NA	12	NA	11085	11000	14	16	216	0.75	2768818
ms1000	NA	NA	116	0.000136483110441	src1	1	NA	NA	34	NA	41805	41000	34	47	108	0.595744680851	1106363
ms1000	NA	NA	117	5.0029889652e-05	src1	1	NA	NA	40	NA	47370	47000	48	59	108	0.652542372881	779533
ms1000	NA	NA	118	7.12074535465e-05	src1	2	NA	NA	63	NA	48465	48000	63	88	108	0.551136363636	266825
ms1000	NA	NA	119	0.000197077001283	src1	1	NA	NA	37	NA	41075	41000	37	53	108	0.528301886792	1182278
ms1000	NA	NA	120	6.91138208395e-05	src1	2	NA	NA	36	NA	42065	42000	37	45	108	0.622222222222	1143041
ms1000	NA	NA	121	0.000130333915491	src1	2	NA	NA	32	NA	49565	49000	37	52	108	0.509615384615	38362
ms1000	NA	NA	122	7.84423895376e-05	src1	1	NA	NA	41	NA	34635	34000	41	50	108	0.67	1096345
ms1000	NA	NA	123	0.00119800332779	src1	1	NA	NA	21	NA	40545	40000	45	74	108	0.418918918919	1081799
ms1000	NA	NA	124	0.0849030542579	src1	2	NA	NA	11	NA	42550	42000	39	71	216	0.204225352113	1140276
ms1000	NA	NA	125	0.013233595891	src1	1	NA	NA	11	NA	12815	12000	11	18	108	0.444444444444	3191044
ms1000	NA	NA	126	0.000139581528509	src1	2	NA	NA	36	NA	47280	47000	36	53	108	0.528301886792	659112
ms1000	NA	NA	127	0.00742675234124	src1	2	NA	NA	28	NA	15740	15000	28	37	108	0.513513513514	561348
ms101	NA	NA	128	0.00391026639663	src1	1	NA	NA	11	NA	41750	41000	13	26	216	0.288461538462	128379
ms101	NA	NA	129	0.00700908991348	src1	2	NA	NA	16	NA	49470	49000	18	35	216	0.3	9130
ms101	NA	NA	130	0.000297359154693	src1	1	NA	NA	31	NA	30655	30000	31	42	216	0.547619047619	1486417
ms101	NA	NA	131	0.000297359154693	src1	2	NA	NA	31	NA	30655	30000	31	42	216	0.547619047619	1486417
ms101	NA	NA	132	0.000710024650517	src1	1	NA	NA	39	NA	47905	47000	50	79	108	0.417721518987	623921
ms101	NA	NA	133	0.00241649886747	src1	1	NA	NA	34	NA	43365	43000	47	70	108	0.371428571429	1049865
ms101	NA	NA	134	4.24538314583e-05	src1	2	NA	NA	26	NA	49585	49000	29	34	108	0.676470588235	23554
ms101	NA	NA	135	1.44542090657e-05	src1	2	NA	NA	35	NA	49440	49000	40	45	108	0.666666666667	69183
ms101	NA	NA	136	6.81873678294e-05	src1	2	NA	NA	24	NA	37415	37000	24	30	108	0.633333333333	1085244
ms101	NA	NA	137	0.00313044189927	src1	1	NA	NA	27	NA	47090	47000	64	94	108	0.372340425532	439873
ms101	NA	NA	138	0.0013756781512	src1	1	NA	NA	44	NA	29595	29000	44	60	108	0.508333333333	567719
ms101	NA	NA	139	0.0243584039391	src1	2	NA	NA	15	NA	14240	14000	15	23	108	0.391304347826	2726286
ms101	NA	NA	140	0.000177893143848	src1	1	NA	NA	35	NA	27260	27000	34	44	108	0.602272727273	1197347
ms101	NA	NA	141	0.00101821727978	src1	2	NA	NA	33	NA	40755	40000	48	71	216	0.43661971831	976215
ms101	NA	NA	142	0.00455509123922	src1	2	NA	NA	12	NA	10545	10000	12	14	108	0.571428571429	3311678
ms101	NA	NA	143	0.000256891236733	src1	2	NA	NA	50	NA	38075	38000	53	72	108	0.506944444444	580011
ms101	NA	NA	144	0.748997307385	src1	2	NA	NA	22	NA	46095	46000	25	42	108	0.047619047619	603873
ms101	NA	NA	145	0.0018240774715	src1	2	NA	NA	27	NA	37570	37000	42	70	108	0.407142857143	1139205
ms101	NA	NA	146	4.64601742131e-05	src1	2	NA	NA	14	NA	30790	30000	14	17	108	0.647058823529	796380
ms101	NA	NA	147	0.000116651113185	src1	1	NA	NA	32	NA	49370	49000	32	46	216	0.5	60007
ms101	NA	NA	148	0.000116651113185	src1	2	NA	NA	32	NA	49370	49000	32	46	216	0.5	60007
ms101	NA	NA	149	0.00625352192903	src1	2	NA	NA	32	NA	47910	47000	36	57	108	0.333333333333	491562
ms101	NA	NA	150	0.0125108690428	src1	1	NA	NA	32	NA	44955	44000	52	69	108	0.304347826087	915443
ms101	NA	NA	151	0.000156585540444	src1	2	NA	NA	52	NA	45875	45000	70	90	108	0.555555555556	223519
ms101	NA	NA	152	0.105190104505	src1	1	NA	NA	13	NA	44425	44000	32	52	108	0.192307692308	916416
ms101	NA	NA	153	0.00365885673033	src1	2	NA	NA	38	NA	48745	48000	59	81	108	0.358024691358	243791
ms101	NA	NA	154	8.13312603319e-05	src1	1	NA	NA	16	NA	39810	39000	17	27	216	0.537037037037	528701
ms101	NA	NA	155	0.000312363341038	src1	2	NA	NA	12	NA	27065	27000	13	21	216	0.547619047619	976426
ms101	NA	NA	156	0.0107003681616	src1	2	NA	NA	11	NA	49370	49000	44	66	216	0.287878787879	92893
ms101	NA	NA	157	0.000662162962214	src1	2	NA	NA	16	NA	24800	24000	18	23	216	0.565217391304	1739752
ms102	NA	NA	158	0.00155046975644	src1	1	NA	NA	26	NA	46435	46000	26	35	108	0.4	584983
ms102	NA	NA	159	0.00535111662701	src1	2	NA	NA	25	NA	45890	45000	57	92	108	0.347826086957	731622
ms102	NA	NA	160	0.000529553773071	src1	1	NA	NA	15	NA	47115	47000	21	34	108	0.411764705882	321024
ms102	NA	NA	161	0.010581954162	src1	2	NA	NA	12	NA	21535	21000	20	28	108	0.392857142857	2063134
ms102	NA	NA	162	0.00010256901185	src1	2	NA	NA	46	NA	47990	47000	46	63	108	0.531746031746	584971
ms102	NA	NA	163	0.00014014515362	src1	1	NA	NA	47	NA	48375	48000	48	75	216	0.493333333333	435262
ms102	NA	NA	164	0.000387194761463	src1	2	NA	NA	37	NA	40485	40000	38	62	216	0.467741935484	1200945
ms102	NA	NA	165	0.201604530179	src1	1	NA	NA	11	NA	38360	38000	26	58	216	0.155172413793	1090287
ms102	NA	NA	166	0.0188307839304	src1	2	NA	NA	28	NA	46390	46000	30	56	108	0.285714285714	678197
ms102	NA	NA	167	0.00125078087425	src1	1	NA	NA	30	NA	46560	46000	33	65	108	0.4	723547
ms102	NA	NA	168	0.00253243871237	src1	2	NA	NA	21	NA	45115	45000	36	51	216	0.372549019608	957574
ms102	NA	NA	169	0.053459730492	src1	1	NA	NA	20	NA	25490	25000	43	61	108	0.327868852459	319099
ms102	NA	NA	170	1.90152428299e-05	src1	1	NA	NA	49	NA	45930	45000	49	54	216	0.777777777778	946608
ms102	NA	NA	171	1.90152428299e-05	src1	2	NA	NA	49	NA	45930	45000	49	54	216	0.777777777778	946608
ms102	NA	NA	172	0.000241293979179	src1	1	NA	NA	46	NA	48425	48000	57	76	108	0.486842105263	372988
ms102	NA	NA	173	0.00103314666957	src1	2	NA	NA	19	NA	46845	46000	34	54	108	0.407407407407	697867
ms102	NA	NA	174	0.000200448503527	src1	1	NA	NA	27	NA	48015	48000	27	43	216	0.488372093023	319283
ms102	NA	NA	175	0.000206924413468	src1	2	NA	NA	26	NA	48015	48000	26	42	216	0.5	304458
ms102	NA	NA	176	0.00100847611879	src1	1	NA	NA	12	NA	34525	34000	11	20	108	0.4	203276
ms102	NA	NA	177	0.000110327953333	src1	2	NA	NA	49	NA	47625	47000	49	68	108	0.595588235294	716046
ms102	NA	NA	178	7.30638674023e-05	src1	2	NA	NA	21	NA	45150	45000	31	38	108	0.578947368421	834885
ms102	NA	NA	179	0.000180985992637	src1	2	NA	NA	24	NA	38230	38000	24	35	108	0.571428571429	1049804
ms102	NA	NA	180	4.76310234192e-06	src1	2	NA	NA	22	NA	39600	39000	27	29	108	0.827586206897	1049735
ms102	NA	NA	181	0.000138981854082	src1	1	NA	NA	22	NA	37710	37000	32	38	108	0.578947368421	1251961
ms102	NA	NA	182	2.45658459155e-05	src1	1	NA	NA	44	NA	44875	44000	44	49	108	0.673469387755	1058379
ms102	NA	NA	183	0.000223332115158	src1	1	NA	NA	19	NA	48245	48000	23	34	108	0.485294117647	197015
ms102	NA	NA	184	0.0550913425233	src1	1	NA	NA	15	NA	40750	40000	36	67	216	0.231343283582	1182526
ms102	NA	NA	185	0.0591448757491	src1	2	NA	NA	16	NA	40750	40000	37	68	216	0.227941176471	1190212
ms102	NA	NA	186	0.000587609327567	src1	1	NA	NA	19	NA	22350	22000	19	23	216	0.565217391304	2016645
ms102	NA	NA	187	0.0159197794475	src1	1	NA	NA	40	NA	49635	49000	60	113	108	0.296460176991	36997
ms102	NA	NA	188	0.00688310038119	src1	1	NA	NA	27	NA	46935	46000	39	75	108	0.32	786999
ms102	NA	NA	189	0.00766438762654	src1	1	NA	NA	15	NA	41570	41000	26	38	108	0.342105263158	945280
ms102	NA	NA	190	0.000198766386396	src1	1	NA	NA	25	NA	29190	29000	25	29	108	0.586206896552	1584774
ms102	NA	NA	191	0.00298454098098	src1	1	NA	NA	40	NA	48135	48000	47	85	108	0.347058823529	531404
ms102	NA	NA	192	0.000405972303667	src1	2	NA	NA	32	NA	44145	44000	76	102	108	0.485294117647	66506
ms102	NA	NA	193	0.000618005854424	src1	2	NA	NA	41	NA	48045	48000	48	76	108	0.421052631579	571191
ms102	NA	NA	194	0.000118873377564	src1	1	NA	NA	32	NA	43915	43000	39	54	108	0.555555555556	1076775
ms102	NA	NA	195	0.0522021437585	src1	2	NA	NA	15	NA	45895	45000	41	93	216	0.225806451613	954864
ms102	NA	NA	196	0.0114944340403	src1	1	NA	NA	23	NA	31315	31000	23	42	108	0.345238095238	1395805
ms102	NA	NA	197	0.00155531409658	src1	2	NA	NA	15	NA	26325	26000	21	33	108	0.484848484848	1717337
ms102	NA	NA	198	0.00103721062192	src1	1	NA	NA	32	NA	43285	43000	37	52	108	0.423076923077	1085603
ms102	NA	NA	199	0.000391282550836	src1	1	NA	NA	11	NA	36910	36000	15	23	216	0.45652173913	490693
ms102	NA	NA	200	0.000391282550836	src1	2	NA	NA	12	NA	36910	36000	15	23	216	0.45652173913	490693
ms102	NA	NA	201	0.000511814484711	src1	1	NA	NA	21	NA	43225	43000	25	35	108	0.485714285714	830378
ms102	NA	NA	202	0.00012246134411	src1	2	NA	NA	55	NA	46645	46000	55	83	216	0.524096385542	775754
ms102	NA	NA	203	0.0801986037575	src1	2	NA	NA	20	NA	38280	38000	41	76	108	0.217105263158	1183461
ms102	NA	NA	204	0.00874595875602	src1	1	NA	NA	23	NA	28840	28000	30	53	108	0.367924528302	1535108
ms103	NA	NA	205	2.1278365512e-05	src1	1	NA	NA	13	NA	32710	32000	13	14	216	0.714285714286	516956
ms103	NA	NA	206	4.30997327817e-05	src1	2	NA	NA	14	NA	32710	32000	14	15	216	0.666666666667	649655
ms103	NA	NA	207	0.000219457921921	src1	1	NA	NA	50	NA	44095	44000	59	85	108	0.494117647059	587811
ms103	NA	NA	208	0.00367420214003	src1	1	NA	NA	17	NA	46665	46000	20	29	108	0.327586206897	322518
ms103	NA	NA	209	0.275808821762	src1	2	NA	NA	11	NA	24395	24000	32	52	216	0.163461538462	1165027
ms103	NA	NA	210	0.00602395831361	src1	1	NA	NA	17	NA	34910	34000	19	36	216	0.361111111111	1003492
ms103	NA	NA	211	0.000650516732831	src1	2	NA	NA	45	NA	47435	47000	59	87	108	0.442528735632	584150
ms103	NA	NA	212	8.44763825677e-05	src1	1	NA	NA	12	NA	14615	14000	12	13	108	0.769230769231	2864705
ms103	NA	NA	213	0.00122235803978	src1	2	NA	NA	21	NA	32410	32000	61	73	216	0.547945205479	53993
ms103	NA	NA	214	0.00513355927847	src1	2	NA	NA	25	NA	37850	37000	32	51	108	0.362745098039	1245139
ms103	NA	NA	215	7.81512933409e-05	src1	1	NA	NA	34	NA	26725	26000	38	42	108	0.690476190476	793332
ms103	NA	NA	216	0.000867950425901	src1	2	NA	NA	37	NA	44010	44000	41	68	108	0.419117647059	1089923
ms103	NA	NA	217	7.92056581406e-05	src1	1	NA	NA	49	NA	45605	45000	56	73	216	0.568493150685	770146
ms103	NA	NA	218	7.92056581406e-05	src1	2	NA	NA	49	NA	45605	45000	56	73	216	0.568493150685	770146
ms103	NA	NA	219	0.0046843669898	src1	1	NA	NA	25	NA	43425	43000	39	58	108	0.344827586207	1103670
ms103	NA	NA	220	0.0510128312949	src1	1	NA	NA	25	NA	37480	37000	39	76	108	0.243421052632	1239001
ms103	NA	NA	221	0.000588491460989	src1	1	NA	NA	19	NA	25635	25000	19	23	108	0.565217391304	1699259
ms103	NA	NA	222	0.000255063169541	src1	1	NA	NA	20	NA	32565	32000	20	28	108	0.571428571429	1207543
ms103	NA	NA	223	0.000281403554343	src1	1	NA	NA	15	NA	33825	33000	15	25	108	0.5	692954
ms103	NA	NA	224	0.683255695156	src1	1	NA	NA	15	NA	46755	46000	65	114	216	0.0789473684211	411094
ms103	NA	NA	225	0.0116158817666	src1	2	NA	NA	20	NA	37370	37000	36	50	108	0.32	1283156
ms103	NA	NA	226	0.0618020552938	src1	1	NA	NA	19	NA	30635	30000	33	48	108	0.25	1410211
ms103	NA	NA	227	4.69324718132e-05	src1	2	NA	NA	44	NA	41445	41000	50	61	108	0.713114754098	916209
ms103	NA	NA	228	0.0118839597354	src1	2	NA	NA	36	NA	43965	43000	57	91	108	0.318681318681	681590
ms103	NA	NA	229	0.00548581136474	src1	1	NA	NA	19	NA	47230	47000	62	95	108	0.342105263158	506214
ms103	NA	NA	230	0.00635986715209	src1	2	NA	NA	11	NA	11965	11000	11	17	108	0.529411764706	3355415
ms103	NA	NA	231	0.000167839877677	src1	1	NA	NA	22	NA	14485	14000	22	25	108	0.72	1298856
ms103	NA	NA	232	0.0062541104972	src1	2	NA	NA	18	NA	41680	41000	43	73	108	0.342465753425	1137331
ms103	NA	NA	233	0.015464496187	src1	2	NA	NA	15	NA	30340	30000	17	26	108	0.326923076923	1166930
ms103	NA	NA	234	0.0109673268538	src1	2	NA	NA	28	NA	39680	39000	43	69	108	0.31884057971	1136192
ms103	NA	NA	235	0.000221588465901	src1	1	NA	NA	28	NA	45690	45000	33	54	108	0.490740740741	834880
